"","GeneSymbol","log2FoldChange","pvalue","padj"
"11173","HARS2",0.0742334141030498,0.475575247880001,0.824562700842004
"11174","NOL3",0.545408796331878,0.00192934795559923,0.123735227266362
"11175","PTER",-0.22525013209537,0.0814608417072966,0.462466347723583
"11176","PRICKLE1",0.547480692203651,0.0257412891440247,0.303971979912808
"11177","WDR7",0.0842344774434369,0.54289230217605,0.858448605094975
"11178","CCNH",-0.144935567757941,0.239873489219928,0.664503848359718
"11179","PRSS56",-0.708309167012448,0.246113440623482,0.669599051134252
"11180","KCNK9",-0.372568064935913,0.391797789446372,0.77982823176517
"11181","LTO1",0.136362461511452,0.237088090467257,0.662663339994202
"11182","TMEM242",-0.0436233103710156,0.718864742290039,0.928848004902251
"11183","SCN8A",0.162377089159106,0.490842160419957,0.832858688082022
"11184","TMEM131L",0.221574879356623,0.126913322822906,0.536444515196912
"11185","YTHDC2",0.172853719887692,0.167428913681225,0.589125742424875
"11186","GIT2",-0.070133574578001,0.583741383244732,0.876648814060727
"11187","BRSK2",-0.364219206271915,0.385644047281726,0.775239360504422
"11188","PAG1",0.472899049002812,0.00830442206608418,0.205834243296237
"11189","MEX3B",-0.147933419789979,0.587124710552955,0.878054835743277
"11190","NFAM1",-0.0165131127110035,0.936436185083428,0.985220195651563
"11191","YBEY",0.299970098815798,0.12970620845857,0.540374066331107
"11192","ZNF586",0.111758683035831,0.519132858869605,0.847076885486744
"11193","NOS3",0.0313014529965927,0.865975415795164,0.967564882092953
"11194","ZNF343",0.0451202898312416,0.733992077948818,0.933962785218488
"11195","NEXN",0.289000793745224,0.24617411227579,0.669599051134252
"11196","CEP97",-0.0514946967724251,0.663012436423376,0.908522085616469
"11197","SERAC1",0.200582276557225,0.228145393984086,0.655470833500055
"11198","ZNF708",-0.313415641191137,0.0704987900241106,0.439071411553671
"11199","KAT5",0.0186356923907319,0.869909915779311,0.968883728723204
"11200","LYSMD2",-0.278897191360673,0.12926603483249,0.539975052655669
"11201","FSAF1",0.0372730876272512,0.735816617777405,0.934565880007803
"11202","DYNC2H1",0.148422156308562,0.36214227420547,0.760150819470463
"11203","NDUFAF5",-0.300071142635535,0.0152480165859152,0.256118633420513
"11204","ZNF138",-0.282068425588099,0.0414758141825318,0.363641482435858
"11205","RIPOR2",-0.261651710362441,0.265818533550437,0.685516127385463
"11206","GABBR2",-0.427163670504543,0.330380323756789,0.737786608586027
"11207","SLC25A20",0.0575460523015949,0.668864131540793,0.910803455747877
"11208","WARS2-AS1",0.191017792323266,0.27384837323025,0.690798131399838
"11209","BBS4",-0.0354925039940026,0.776438511649104,0.942237535168322
"11210","IGLV3-27",1.13286967076303,0.071684117634438,0.442835674251265
"11211","KCNS3",-0.00669572647002401,0.980010068516951,0.995618406176002
"11212","NRXN3",0.228256409159184,0.430250244915676,0.800876363526413
"11213","CRAMP1",0.21366357712013,0.0876489253788427,0.474119257576832
"11214","ZC3H8",-0.217316611559445,0.105050971128184,0.501733537734965
"11215","FIGNL1",-0.0112620071813457,0.925319015951196,0.982297002823023
"11216","TNFSF14",-0.138053298596333,0.66832017182201,0.910652542980895
"11217","GTF2E1",-0.0143704089649392,0.870413298030664,0.968883728723204
"11218","RNLS",-0.18975170876608,0.273532322300842,0.690464631732326
"11219","HYDIN",0.250892676076679,0.401526901078147,0.78584569953627
"11220","DNAAF1",-0.274841399760953,0.422137500133827,0.79633462910247
"11221","ZNF761",-0.136603409693416,0.313910338608482,0.723741937319694
"11222","ZNF765-ZNF761",-0.136603409693416,0.313910338608482,0.723741937319694
"11223","CLCN2",0.278222407667515,0.0610501733928921,0.414235590709118
"11224","XG",-1.22182584625491,0.000796378075658053,0.0841227003955536
"11225","HSPA12B",0.206330656771983,0.37661760363072,0.771588960934994
"11226","SPA17",-0.0784712086450752,0.683777346194564,0.916595510842432
"11227","ZNF408",-0.124153909286964,0.212940091130566,0.640014240198325
"11228","DAPK2",-0.195413857159962,0.433233646040009,0.801600179931335
"11229","CARD8",0.0832005148599571,0.436297523817659,0.802781106140397
"11230","POLR3F",-0.0731109861083066,0.455277719264819,0.813072612930096
"11231","ZNF585A",0.0812764689873113,0.586860063967993,0.877941446159216
"11232","EXOC6",-0.169351080998758,0.204183969639483,0.630949049264464
"11233","SPIN3",0.200009567808339,0.118639630180297,0.524594300422763
"11234","FAM76A",-0.0600589853966349,0.574676561128869,0.872013054755086
"11235","EOLA1",-0.451107265110557,0.00153908874260954,0.113029816716332
"11236","ATXN7L1",-0.22750039975931,0.12032588378055,0.526193488327357
"11237","GDAP1",-0.461029048094974,0.0644654898058553,0.423501910355998
"11238","NUBP1",0.0830868697526377,0.478179774958471,0.826131632490273
"11239","FAM135A",0.125541783189941,0.293798696576869,0.70763345555247
"11240","ENKD1",0.376482685106104,0.00776853672202048,0.202035457114981
"11241","IL1R2",-0.107274391151047,0.698275629002178,0.921935320807342
"11242","OTUD3",0.113825079437311,0.541445741749501,0.8579046500668
"11243","TBC1D31",-0.257092699865999,0.126196649513733,0.535399808313728
"11244","XRRA1",-0.0507068281332106,0.7416243687042,0.936719238212109
"11245","CHROMR",-0.25068460698493,0.162538419300641,0.582811999719795
"11246","ELOVL7",0.0845595844181267,0.651833663052476,0.904804449871413
"11247","BDH2",-0.243140681711329,0.0750825543811639,0.451433243205342
"11248","HEATR3",-0.132777184474659,0.284483027063773,0.700176216918628
"11249","ZNF888",-0.0397318933730486,0.82955635400306,0.956532702139136
"11250","TTC23",-0.0848035933791037,0.511405051519938,0.843544749299944
"11251","KLK1",-0.281554959900714,0.437956708658145,0.803774206328391
"11252","NPHS1",0.400004152810996,0.432408379056533,0.800969104794198
"11253","GRIN2D",-0.554730033208046,0.0387748090981872,0.354189941195764
"11254","CHMP6",-0.0194887636301174,0.871629689473873,0.968895911798985
"11255","C15orf62",-0.011709035890823,0.95765308269942,0.99008122632503
"11256","CEP135",0.0689775655037996,0.597431756899553,0.881164814817572
"11257","TMEM62",-0.19711455185723,0.22836712078105,0.655776160786837
"11258","FAM83E",-0.0365578868819631,0.912360589017551,0.979206981079822
"11259","VASH2",0.104446154418398,0.663963863584326,0.90862190165843
"11260","HS3ST1",0.146724615954834,0.456809293328535,0.814390526765615
"11261","PRRG1",0.184571249130827,0.285377240854076,0.700813308716479
"11262","LINC00648",0.30571983677875,0.571674732156674,0.870888847939204
"11263","NRDE2",-0.0578344397587129,0.588941689204432,0.878272039187283
"11264","CWC27",-0.0380540130956616,0.760254243697684,0.942237535168322
"11265","N4BP2L1",0.0301187960136128,0.836137503455026,0.957615908514519
"11266","ARHGAP25",0.173819227749222,0.260945904136836,0.680744950005246
"11267","APLNR",0.320766315817966,0.183232771254152,0.607418076420784
"11268","CHRNB1",0.630890345617526,0.000393781550664391,0.0648312813847462
"11269","SPATA6",-0.115040498442033,0.43868209677058,0.804232811960589
"11270","YAE1",-0.196727529637983,0.101057665992238,0.496456469511077
"11271","LNX1",-0.0253115561831968,0.899446134607077,0.976104928234576
"11272","TLR5",0.138764934182693,0.449404451861393,0.810290385389323
"11273","STAG3",0.192158416886442,0.416196516749438,0.793753450897946
"11274","TSTD2",0.0469238765346487,0.775197650435588,0.942237535168322
"11275","KIAA1549L",-0.0727779940313859,0.832706721418159,0.956669534315361
"11276","LINC01138",-0.0480023816494403,0.764538844527801,0.942237535168322
"11277","LOC105371225",-0.0480023816494403,0.764538844527801,0.942237535168322
"11278","LINC01731",-0.0480023816494403,0.764538844527801,0.942237535168322
"11279","ROS1",-0.31487093870607,0.504761290027586,0.839421498274539
"11280","SHB",0.201701566389914,0.158429936358027,0.577273166238571
"11281","IL13RA2",-0.881136447459206,0.0241514919241782,0.294694896088791
"11282","NAF1",0.171416287928206,0.142157230605077,0.556672286721133
"11283","GLYCTK",-0.105371496500727,0.629667919154645,0.89536312352725
"11284","BCAR4",-0.662353915312652,0.207258427780372,0.634745499585814
"11285","SKIDA1",0.629716643512371,0.0973806721675742,0.492202262664909
"11286","SLITRK2",0.105674533997535,0.823522460286652,0.955316696183568
"11287","ZNF257",-0.303439632763134,0.203773896401152,0.630766948242928
"11288","UIMC1",-0.0659358740306866,0.484415868306528,0.829264351178926
"11289","SLITRK4",-0.0170324958339464,0.961430178773588,0.990344000117766
"11290","TBCEL",0.0574760241580692,0.622876793266381,0.893851511835127
"11291","CLEC2B",-0.24446921179619,0.341415023853868,0.745573754513637
"11292","PDE1B",-0.0919549417103438,0.70081417442822,0.922781423133345
"11293","LINC01091",-0.140745541782703,0.652920357467477,0.905085449765776
"11294","TLCD5",0.13088302093758,0.414697038932327,0.793006154956264
"11295","PBDC1",-0.263907718328172,0.013336395071867,0.244072227102652
"11296","ZNF232",0.322922861217587,0.0483215985003231,0.380772592927343
"11297","PRKCQ-AS1",0.0393981076332776,0.840620345276777,0.959366211570012
"11298","TADA2A",-0.0524464907986526,0.647966491046638,0.903197961271904
"11299","FRG1CP",0.0975666513820486,0.671317400709595,0.911240639037836
"11300","GNG2",0.237786288168074,0.23292057975405,0.659385185859627
"11301","ENKUR",0.0787742880706624,0.823881993157787,0.955425924597737
"11302","HECTD2",-0.0059530085113373,0.964174124754344,0.991357927067869
"11303","NDUFA11",-0.203594777560665,0.293514903644357,0.707625064813221
"11304","BAHCC1",-0.287830951509677,0.266185214838964,0.685976888521939
"11305","CHIC1",-0.151945922730665,0.139539137737723,0.553472059658681
"11306","AMH",-0.133809929569631,0.776451664758048,0.942237535168322
"11307","CD209",-0.103845754061409,0.662869865815479,0.908522085616469
"11308","ISY1",0.0120439422036352,0.917142805308655,0.980267042207951
"11309","LOC728392",0.224835134023057,0.467900532955446,0.821220556875065
"11310","LOC124900388",0.224835134023057,0.467900532955446,0.821220556875065
"11311","RBPMS2",0.0801773213677772,0.732846864329837,0.933926318044608
"11312","ZNF566",0.0580670668185626,0.661518868932406,0.907974911021825
"11313","MTHFSD",0.0580230485120094,0.628825194448997,0.894936612984835
"11314","CMKLR1",-0.0221240892746377,0.921013576429294,0.981265273163498
"11315","ZNF182",-0.149017212098367,0.31419665852007,0.723741937319694
"11316","MARS2",-0.262161320421785,0.0248199019141726,0.298680175577331
"11317","STOX2",0.267242705608086,0.202639672810116,0.629560148536282
"11318","NUBPL",-0.129649014098802,0.307207037777305,0.718465656596485
"11319","LRP1B",-0.421314724129125,0.271464237357266,0.688527437490665
"11320","EMC9",-0.211143933706667,0.210380085957836,0.637540721864409
"11321","OXNAD1",-0.032640176672315,0.798541371130697,0.947561388024125
"11322","FRA10AC1",-0.192779069739694,0.147032469621394,0.563145264632178
"11323","DISP1",0.179117013930128,0.115167728371858,0.519477380120977
"11324","GTF3C2-AS2",0.42908457776695,0.00272224700778134,0.144171216822359
"11325","ZNF213-AS1",0.163276733325271,0.291094924305033,0.705748045743924
"11326","PARPBP",-0.643320197567039,5.60617222522011e-05,0.0227450415994644
"11327","ZNF786",-0.0270611456746394,0.838112742336468,0.958333085145189
"11328","KCNQ4",0.0246065782497215,0.923733156018765,0.981886591411309
"11329","SETMAR",-0.141782944474075,0.271084676293526,0.688393023824435
"11330","LPO",-0.0947494637974435,0.770108411573288,0.942237535168322
"11331","FGF9",-0.321814200664426,0.384802532336833,0.7748892232296
"11332","SYT8",0.857909501438138,0.0331361664634298,0.334156103883322
"11333","KLHL18",0.232483813828766,0.0179604995258141,0.269573021719454
"11334","SETD6",0.264415020687793,0.0177417348739443,0.267819288387342
"11335","SEMA7A",0.541492365376879,0.00318529107826741,0.151085205215523
"11336","NUDT2",-0.0309385279545691,0.851653669635432,0.9634850165953
"11337","GDA",-0.91581015676625,0.0468721846347693,0.378306661277612
"11338","TNFSF13",0.0731393985426808,0.669663952409503,0.91102004231194
"11339","ZNF234",0.280897250257768,0.124402565308345,0.532484228297963
"11340","GALNT5",0.433275403528315,0.170099330348869,0.590745457891516
"11341","MIR22HG",0.282985186906688,0.169883353457991,0.590356346063866
"11342","PELI3",0.0279270631416805,0.819309111338383,0.95474114809613
"11343","OSCAR",-0.204816698819766,0.359000006198221,0.757590232617419
"11344","NME5",-0.115426384355364,0.641588376027383,0.901010560842111
"11345","AATK",0.330866472663022,0.12504776617961,0.533923524478704
"11346","MTARC2",-0.313744190924875,0.201280794171256,0.628680365260681
"11347","TCEAL1",-0.189456360729135,0.103806061044465,0.499464995114409
"11348","PLEKHA8",0.083199480995066,0.649176709263654,0.903589709886064
"11349","CACNG5",-1.30331237698364,0.00305777864712622,0.148864252434791
"11350","ZNF560",-0.105691860819824,0.855287006353818,0.964411776877924
"11351","MTO1",0.141851929913345,0.161342213196124,0.580878125274597
"11352","HGD",-0.480748080123572,0.216525774995974,0.643824840715681
"11353","LINC02981",-0.705048609251098,0.00499905409993434,0.174924931736064
"11354","ZNF654",0.0836029534099592,0.447062313397599,0.809601128677941
"11355","CAPSL",0.0944329702778638,0.836741023852342,0.957981754589801
"11356","RPL21P16",-0.540516804777571,0.0286022039184929,0.317189212077424
"11357","STAR",0.864883238224349,0.0445872118008037,0.373199141901527
"11358","ZNF346",-0.026970751287207,0.806781723054834,0.949695909424684
"11359","FAM83G",0.517898137445693,0.00081264930940724,0.0843077274417009
"11360","TRAPPC13",-0.277468176445721,0.0148018312588173,0.254320024593239
"11361","VSIG10L",-0.136902865450323,0.489589932833455,0.832160041443563
"11362","FUT11",0.246064343536955,0.049702572776244,0.383881398723106
"11363","VCF1",-0.067628884760955,0.503697800903205,0.838982398191729
"11364","PCED1B",-0.0968740739564523,0.626128169634976,0.893957450231493
"11365","IKZF2",0.169600896915565,0.209972844338199,0.637012020745612
"11366","OVOL1",0.355007368117314,0.26863394006383,0.686508197433832
"11367","MICOS10",-0.16897751534841,0.221195464829726,0.648878109868481
"11368","PPM1N",-0.85792008543984,0.00519638886473305,0.176475269068363
"11369","ADORA3",-0.271841632005052,0.254933075802132,0.67565600690112
"11370","ACTL6B",-0.163083435284188,0.682647130483386,0.916055921362148
"11371","ACTR5",-0.0162328314648505,0.901249135253135,0.976233669539437
"11372","FBXO4",-0.110975910974075,0.449728669367082,0.81041656040283
"11373","SLC2A6",0.126164808884053,0.502098100953172,0.838588352805023
"11374","ZNF611",0.113184506551244,0.448673783451968,0.810159715307795
"11375","TMEM63C",-0.296619233707432,0.297903052298047,0.711274027893804
"11376","SLC25A26",-0.0569218623844245,0.655241810017824,0.905933208873077
"11377","CFAP300",-0.0932855278403407,0.712324918868777,0.925999171854976
"11378","MICA",0.0316714089503708,0.826413706432902,0.955618051183544
"11379","NMRK1",-0.18110676161199,0.200908723106986,0.628392922493217
"11380","RWDD4",0.000409794640759808,0.996820498962867,0.999130667796135
"11381","RAB33B",0.0283019046547654,0.830786669208017,0.956669534315361
"11382","G0S2",0.189707741158528,0.412513371042049,0.792112818389663
"11383","PCCA",-0.361684221036783,0.00573876814182734,0.18201196299746
"11384","CFAP43",0.278077447539098,0.311924876355089,0.722398370903261
"11385","VAX2",-0.341862758013484,0.264439192725129,0.683640694345444
"11386","ZNF599",-0.0856605860823751,0.529150414529597,0.852397815682583
"11387","MED6",-0.153982993821059,0.166263018222808,0.588303344342347
"11388","GSTCD",-0.204320122593924,0.160872070658258,0.580806204569462
"11389","PDCD6",-0.194276527603174,0.303068862319976,0.715214059751858
"11390","PPIL6",0.174641002354196,0.403267457353451,0.786677177939126
"11391","ASIC1",0.108597689760754,0.709703951055857,0.924700569384503
"11392","HOMER1",-0.099617039740232,0.566944235658028,0.869546133916651
"11393","SLC30A3",-0.330617234995992,0.414623214915663,0.793006154956264
"11394","LRRC57",0.0518455247633278,0.661203248417681,0.907796858549709
"11395","AADAC",0.497521188250632,0.135354755999851,0.548627883932362
"11396","ADA",0.0332219022141264,0.828253113066922,0.956146156463541
"11397","ZNF71",0.126212090590108,0.306794890224444,0.718308581113991
"11398","ZNF329",0.156186583790788,0.204560527168499,0.631193584425664
"11399","FAN1",-0.0728103809360396,0.551866384467816,0.862754025673211
"11400","PEX3",-0.0216841776427331,0.864444181062331,0.967115018403396
"11401","SLC35G2",-0.556821028086074,0.0320190906471219,0.329475273952979
"11402","MPZL3",0.0995482948807259,0.497374171446917,0.835803158698097
"11403","XPC",0.150463413093281,0.248755563952835,0.671131492721613
"11404","LIN54",-0.257650771030216,0.0207148693964968,0.282667767380425
"11405","PPIGP1",-0.583639763162814,0.12967297107735,0.540374066331107
"11406","INPP5J",0.246072873578566,0.195915906230687,0.622269704949954
"11407","MFAP3",0.0183043044466131,0.913432117986262,0.979465617191694
"11408","BORCS7",-0.256480560814132,0.0331224070482188,0.334156103883322
"11409","SLC2A9",-0.58633590015176,0.00523945486121835,0.176855741341253
"11410","BRSK1",0.188517292781803,0.368252359380958,0.765269697716579
"11411","WDR76",-0.0649630447630879,0.712538444582963,0.926136925682204
"11412","KCNE4",0.358702151941397,0.254435134895652,0.675480984439029
"11413","METTL14",-0.125281317136804,0.222605699347392,0.649677229787006
"11414","LOC102724428",0.368779982236506,0.12746344697499,0.537011519239273
"11415","TP73",0.212870322097415,0.473999281624777,0.824175975985936
"11416","FGD3",0.278852693615631,0.069728169412989,0.436425346849342
"11417","LINC01634",-0.222424963754574,0.699370116403999,0.922216787070985
"11418","EXOC8",0.077639175873491,0.449558083275566,0.81041656040283
"11419","CBX8",0.00913128410243631,0.948910233789317,0.987886995379826
"11420","BANP",0.0301729235809752,0.752631958381006,0.94106826543765
"11421","PPP1R1A",-0.224230126295376,0.540607407336257,0.857620453179776
"11422","B3GALT1",-1.74329552618901,0.000116873011498166,0.0319933258454453
"11423","BARX1",0.69411267758454,0.137521385963477,0.551554287964552
"11424","APTR",-0.0361534524028647,0.836836329211581,0.957983591042852
"11425","AEN",-0.0726104497308337,0.550982251436298,0.862594504640694
"11426","FGGY",-0.223476584214751,0.188075117834872,0.612371813719504
"11427","ANGPT1",-0.282149392488322,0.311628530254027,0.722398370903261
"11428","PEG3",0.934587336552288,0.0548906488492259,0.399460455430625
"11429","CDK8",-0.172911841772254,0.174039981228962,0.596678493062021
"11430","ETV7",-0.276040052072104,0.313742637083188,0.723741937319694
"11431","MB21D2",0.180206851981233,0.258938904706091,0.678248930516702
"11432","BIVM",-0.167516754963157,0.302287520983308,0.714594992897801
"11433","RBM48",-0.0459080928123712,0.654316732324866,0.905624914381129
"11434","SLC25A16",0.00262110526357468,0.980434875683941,0.995618406176002
"11435","KIRREL2",0.896916480156323,0.0269863152572445,0.309494993677569
"11436","SETD4",0.0288453790802916,0.804715671036074,0.948891971096629
"11437","PRR29",-0.137158860061052,0.634123005732437,0.897929242146523
"11438","TUBGCP4",0.0204089756087027,0.87371750815083,0.969706501157094
"11439","INSYN1",-1.0758751105739,0.00910029820732073,0.211614152938112
"11440","XKR8",-0.037685624115943,0.754040484107015,0.941802447215641
"11441","LMF1",-0.0727362336386766,0.691275060586802,0.919443493684118
"11442","TK2",0.370446003087542,0.00164206099919211,0.114446040038409
"11443","SELENOV",0.840430580279932,0.147482554741376,0.563336827023437
"11444","INVS",-0.00939112401610832,0.937251255196486,0.98562131534664
"11445","ERO1B",0.233712126110962,0.254319954947181,0.675432227172299
"11446","VKORC1",-0.035171372081178,0.850776206084644,0.963206866765155
"11447","TAF6L",0.029082075371728,0.770906855652118,0.942237535168322
"11448","ZBED5-AS1",-0.37506073894666,0.0417443853950064,0.364517838259375
"11449","SRBD1",0.00588282353125413,0.963526391650627,0.991113778068424
"11450","EBF1",-0.174010319175286,0.500953070399805,0.837625387068263
"11451","NOS1",1.58462321016065,0.000254986907306342,0.0517259154821437
"11452","FGFBP1",0.0378141129637614,0.91064257005296,0.978335742098508
"11453","ZFYVE28",-0.123262968647945,0.534626959968864,0.854791185660975
"11454","TMEM161B-DT",0.264583678269927,0.182332684563968,0.60675278473027
"11455","GAL3ST2",-0.308146054573667,0.341756176773166,0.745730764039104
"11456","KIAA1755",0.371708180257584,0.141841135157982,0.556672286721133
"11457","SACS",0.0616793232710027,0.646512240708916,0.902867914985959
"11458","DHRS4L2",-0.363809607385522,0.0186186696148896,0.272553082239407
"11459","ZNF528-AS1",0.348218868156626,0.099169449854346,0.494160982921805
"11460","KIF16B",0.0556995330295645,0.665632676082647,0.909664382316228
"11461","BRIP1",-0.233799274676058,0.233694807785459,0.660227062035019
"11462","MAP7D3",0.0521592195876774,0.659535842184542,0.907196959767651
"11463","SNUPN",-0.105143113839429,0.461760293480733,0.817899264666894
"11464","WDFY4",0.44817361470263,0.0711521331684619,0.441687558903676
"11465","ZNF681",-0.299545095748452,0.0538492298694101,0.395939968489643
"11466","SCN9A",-0.630971049832131,0.129697482093494,0.540374066331107
"11467","POU6F2",0.141559567182363,0.812256945545091,0.952489176917908
"11468","ZNF750",0.0867853636744923,0.819968152084964,0.95474114809613
"11469","POU2AF1",0.437945757570766,0.181609444623776,0.606118300075563
"11470","AMY2B",0.0263638327697621,0.928668541711303,0.982951981612338
"11471","PCDHB3",0.0881449082629707,0.824195092847858,0.955447803806125
"11472","TLCD2",0.334800585354457,0.0782970992407841,0.457977773440991
"11473","TTF1",-0.060727153277285,0.554941324437772,0.8644623217179
"11474","SP4",0.000590884098582411,0.996489735496694,0.999130667796135
"11475","ERN1",0.180220247924925,0.162125471792828,0.58187167807599
"11476","SKA1",-0.262625593768675,0.14585819977731,0.561215204446005
"11477","ZNF461",0.0279546745782116,0.842060833470224,0.959366211570012
"11478","ENOX2",-0.324726508491821,0.00889237814139516,0.210233955642558
"11479","SIAH3",-0.115433718462619,0.74201370578887,0.936794365165767
"11480","ZNF14",0.0518722325665481,0.705662557400936,0.923699562375368
"11481","RBBP8NL",-0.197021664622291,0.382581966351952,0.773332942661598
"11482","FAM90A1",-0.101956955513429,0.646441250806061,0.902867914985959
"11483","ODAD3",-0.384296993210136,0.156396744308724,0.574787128873215
"11484","MNAT1",-0.145117775510987,0.216678138987596,0.643940787154764
"11485","POLQ",-0.203865083397659,0.245253976227828,0.668965993215542
"11486","NDUFB8",-0.300413406047277,0.118732201868757,0.524594300422763
"11487","SLITRK6",-0.0304254442449888,0.947959628279022,0.987886995379826
"11488","RPL6P10",-0.346284559826309,0.0725270361205204,0.445837191736532
"11489","LMX1B",0.539356223511503,0.28804863927781,0.702735746233331
"11490","LILRB2",0.126890889594541,0.601383800369773,0.882537136313218
"11491","FPGT",-0.316886259767201,0.00769778316289577,0.201258496502868
"11492","MLYCD",-0.0957005182907063,0.434039612487837,0.801674139298521
"11493","RNGTT",0.0639447372609727,0.606247004307851,0.885905134304709
"11494","CENPE",-0.225606713606281,0.234396393480317,0.660795432012927
"11495","CMYA5",-0.498031258692891,0.0618963113252605,0.416183543447742
"11496","PCLO",-0.263284934198246,0.365351710064911,0.763220992461589
"11497","NFE2",-0.208220962055094,0.483441029070054,0.828842484218671
"11498","PPWD1",-0.154585331950708,0.146202188322264,0.561971637612158
"11499","LDHD",0.16210708781882,0.599072187220578,0.881358394990269
"11500","DOC2A",-0.566167825956825,0.070043044839539,0.43731189303499
"11501","C19orf44",0.130687058447588,0.418974915819246,0.795433424037897
"11502","APCDD1L",0.521835192487837,0.199033750321708,0.626510392126079
"11503","FAM229B",-0.0143766871919861,0.934502569981157,0.984462298417577
"11504","ZNF584",0.0994331742632136,0.494013944127814,0.834032298706352
"11505","PPP1R3D",-0.120509792968567,0.319488083776455,0.727915088588153
"11506","CFAP77",-0.13292169347647,0.785783577421017,0.942237535168322
"11507","ZNF606",0.11359233206445,0.291462553075088,0.705748045743924
"11508","LINC01695",0.0607093678995176,0.888222664888732,0.973206932208333
"11509","NRF1",-0.0531128573607706,0.362383293431224,0.760445961647493
"11510","SEC14L2",-0.0366202297597451,0.862134384017823,0.966502873354291
"11511","ZCCHC9",-0.0480421040973168,0.690045765761628,0.919228283167569
"11512","SLC24A1",0.0746585648273071,0.625052280297912,0.893910124800097
"11513","GNPDA2",-0.000500629829169973,0.996724594820597,0.999130667796135
"11514","NUTM2B-AS1",0.190647072745342,0.171012389640486,0.592196539038537
"11515","TEC",0.242253392818709,0.198515244108825,0.625758735113108
"11516","PYROXD2",-0.302852822820966,0.149993833699816,0.565374568786788
"11517","KCTD6",0.107760748913979,0.419724092617868,0.795679298546377
"11518","PIBF1",-0.166739152248913,0.201541996392938,0.628783574674652
"11519","C16orf89",-0.987365764511319,0.00870945090223224,0.209617292901183
"11520","KIN",0.0667115315439814,0.549084404673712,0.861907791405577
"11521","CAPN9",0.178129557412889,0.612575116385182,0.888871471669564
"11522","ELP4",-0.30501418302165,0.012417296716863,0.237675637242736
"11523","SMCO4",0.200040229605544,0.230347447925431,0.6579043260166
"11524","RAB23",0.203264618566148,0.31293837985465,0.723439152451939
"11525","CDKL5",0.241038686306256,0.103799316824376,0.499464995114409
"11526","UQCC3",-0.0383936164416335,0.824424105080556,0.955512710678479
"11527","PTGS2",0.0249825069083014,0.938716184568802,0.986046214049753
"11528","IPP",-0.105339783687659,0.349327491941285,0.750565063225561
"11529","MIER2",0.0221782132199479,0.834530700931109,0.957421948727031
"11530","PRKCH",0.243598963732799,0.135058629387519,0.548617605157114
"11531","BBS5",0.00397202437343815,0.977269341232317,0.995167121337365
"11532","ZNF280B",0.100981182182408,0.521814221491113,0.847800487540642
"11533","NABP1",-0.0543582005685315,0.695703635984033,0.92111914019806
"11534","ZNF829",0.00550852863159665,0.972047638399579,0.994136338521471
"11535","SNX24",0.0280336514712374,0.820738645414652,0.95474114809613
"11536","PIK3R5",0.238532453427278,0.257480684591117,0.677596128669479
"11537","CCDC77",-0.0303025842769932,0.808917938484828,0.95089695968604
"11538","EOGT",0.293274556051125,0.055345702833474,0.400589174506246
"11539","GIRGL",0.0854861277887424,0.775578575924697,0.942237535168322
"11540","ZNF511",-0.226566300030825,0.148992660300121,0.564317312285086
"11541","MSLNL",0.451994914829641,0.170342623394816,0.59113859837028
"11542","RNF157-AS1",-0.220632244489565,0.322991878063049,0.730676331854017
"11543","MYEOV",0.303999023594884,0.440955736955724,0.80540580244197
"11544","RNF113A",-0.233678202421639,0.0779234950320301,0.457670526505139
"11545","ZMAT5",-0.0943044071799062,0.543007609979263,0.858448605094975
"11546","NOVA1",0.328770656839585,0.323672397464242,0.731215757222588
"11547","TMEM79",0.0883881390279672,0.537959308401732,0.856400577748651
"11548","R3HCC1L",-0.172270810288746,0.158822798787354,0.577773969567454
"11549","TMEM147-AS1",0.109634982892824,0.541478174930289,0.8579046500668
"11550","CYB5R4",-0.0758376671959513,0.587520042728549,0.878102610453236
"11551","RIPPLY2-CYB5R4",-0.0758376671959513,0.587520042728549,0.878102610453236
"11552","LINC01132",0.381028747837726,0.104611686913616,0.501099079451717
"11553","KBTBD6",-0.205935312987601,0.140747023624289,0.555361649312931
"11554","SHOX2",0.604107592128358,0.0664344764623367,0.42831762350292
"11555","GSAP",-0.136121446563431,0.401846625757588,0.78584569953627
"11556","CHCHD6",-0.098084697476248,0.511742306010817,0.843699093414602
"11557","MLC1",-1.03768233675384,0.0343337132048496,0.337385693119115
"11558","LINC02593",0.542671051058955,0.216824698573461,0.644139090176228
"11559","MARK1",-0.519738836431879,0.0946645937273564,0.487854163922083
"11560","ZFAND2A",-0.0996747713873835,0.525122497550561,0.849928303243256
"11561","GFER",-0.0747732463750873,0.623571587261741,0.893851511835127
"11562","WNT9A",0.312063090225675,0.195790031101223,0.622238960933516
"11563","RPS6KA6",-0.170435417776753,0.575470742407521,0.872169652958367
"11564","LIMD1",0.0148325300463362,0.89020925916893,0.973892388411033
"11565","IGF1",-0.249033124142997,0.386858620297306,0.775749515907724
"11566","H2BC4",-0.117931346544128,0.662973574701491,0.908522085616469
"11567","MUC5AC",1.51380010828957,0.0138147030780536,0.24860596126652
"11568","TDRD3",-0.225859036523698,0.0919066983810603,0.484257928390002
"11569","OTUD6B",-0.0135437021795134,0.921897704968261,0.981486300163831
"11570","VNN1",0.182497354338555,0.50984617151115,0.842451273944241
